%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 50
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute attrib_3 numeric
@attribute attrib_4 numeric
@attribute attrib_5 numeric
@attribute attrib_6 numeric
@attribute attrib_7 numeric
@attribute attrib_8 numeric
@attribute attrib_9 numeric
@attribute attrib_10 numeric
@attribute attrib_11 numeric
@attribute attrib_12 numeric
@attribute attrib_13 numeric
@attribute attrib_14 numeric
@attribute attrib_15 numeric
@attribute attrib_16 numeric
@attribute attrib_17 numeric
@attribute attrib_18 numeric
@attribute attrib_19 numeric
@attribute attrib_20 numeric
@attribute attrib_21 numeric
@attribute attrib_22 numeric
@attribute attrib_23 numeric
@attribute attrib_24 numeric
@attribute attrib_25 numeric
@attribute attrib_26 numeric
@attribute attrib_27 numeric
@attribute attrib_28 numeric
@attribute attrib_29 numeric
@attribute attrib_30 numeric
@attribute attrib_31 numeric
@attribute attrib_32 numeric
@attribute attrib_33 numeric
@attribute attrib_34 numeric
@attribute attrib_35 numeric
@attribute attrib_36 numeric
@attribute attrib_37 numeric
@attribute attrib_38 numeric
@attribute attrib_39 numeric
@attribute attrib_40 numeric
@attribute attrib_41 numeric
@attribute attrib_42 numeric
@attribute attrib_43 numeric
@attribute attrib_44 numeric
@attribute attrib_45 numeric
@attribute attrib_46 numeric
@attribute attrib_47 numeric
@attribute attrib_48 numeric
@attribute attrib_49 numeric
@attribute attrib_50 numeric
@attribute class {0, 1}
@data
158.2998,491.97546,547.39514,859.5946,-319.6184,763.541,-833.2799,356.4115,465.81824,631.61804,-335.14124,379.15344,-891.75726,383.42102,310.088,-352.14587,453.84692,982.7008,912.69653,637.0802,-59.027283,-547.55444,-898.0918,-48.63611,-497.14035,73.74866,679.90967,184.31055,-535.7237,-716.77625,609.6847,871.3054,880.33826,997.0576,992.18396,22.697449,845.89307,497.99365,-750.31116,-836.20996,-553.56726,992.23755,-343.94415,-190.07666,-773.4284,-523.51465,340.8545,-130.6164,319.7035,-349.0268,0
-56.758484,593.8313,712.5343,-727.3452,-797.25757,385.38904,-489.23987,-436.6891,947.93787,-978.5124,-472.75745,-929.3961,-819.61743,673.01697,31.607788,-274.21173,249.91052,468.2881,-919.7227,749.99634,478.81006,-705.2435,-511.48608,531.71545,-983.81964,-967.5787,-788.8544,-368.7166,190.1062,-522.74207,-333.79163,-336.07642,174.12134,840.00037,365.82678,971.0525,395.75476,-104.95758,-888.77136,710.2905,788.7815,-393.8235,-36.12976,277.80933,-272.86786,-629.6526,222.22339,822.3585,277.24023,-102.45422,0
713.85767,18.50763,266.9348,-815.5766,855.0261,237.35364,592.8146,41.163574,-864.95795,-213.8623,174.3667,-804.40686,950.31287,983.923,-988.074,-874.5233,-957.02466,-501.31094,916.8899,459.38562,-808.34656,591.8982,656.44165,-961.51196,-743.06116,-300.20508,491.35767,-453.9411,-798.2269,-873.5986,384.30103,988.4641,-713.01306,-468.62408,517.33923,250.82141,-715.1675,366.60364,181.24133,452.5,-741.5815,-551.40784,-414.55115,892.0675,222.54248,449.44897,686.4343,998.2527,831.48645,247.41785,1
-256.50665,-107.06238,131.9231,-201.34198,-15.153503,-75.84418,374.1599,475.15063,-496.75183,841.5155,-107.479004,659.3207,-700.864,-836.57104,145.75085,794.16724,-749.3229,724.97705,-849.1022,-941.60614,-286.10284,-602.8075,-250.78387,369.2401,-557.5935,-466.9997,-589.7992,511.4132,565.06665,-177.9978,609.95056,848.72424,471.266,-74.24805,-787.37036,-704.2648,627.3041,517.1145,738.88,9.930115,-416.28918,161.76062,922.6106,-389.38153,-267.84332,856.7969,-462.3294,-361.00677,731.93445,-19.00946,1
-881.508,-555.5414,949.8253,-87.0069,903.8627,715.55286,-256.51172,-361.5714,-899.4282,469.4901,-32.660706,-706.3411,-606.2543,-527.44684,-308.7832,783.4955,523.2716,-215.73499,795.95593,-637.922,700.78394,401.47913,-153.67603,380.5951,-340.73254,-175.77686,-559.40375,282.47302,207.40674,773.3391,97.3811,-633.88525,303.39307,-739.3343,-335.87103,-162.77808,-132.02435,-254.29272,-781.90955,237.18665,-175.87646,208.44458,-520.68427,460.99402,180.7406,-373.86237,-133.38477,267.526,-629.5429,-437.3202,0
-498.76987,437.1172,506.59766,-637.7367,-300.70972,-454.34412,-257.9972,784.8181,792.9625,701.48926,-507.5383,828.8927,481.52478,-469.16748,930.0902,958.3446,337.4242,-800.6547,-142.93457,982.4147,-421.2896,321.98352,-162.28894,434.46033,768.0613,-759.8054,296.9973,-547.17346,709.9452,-665.0287,-813.89276,888.0382,-508.70578,796.2384,-229.20837,-356.3039,-652.6101,583.4935,-884.18384,104.16943,833.49146,189.58228,-81.1167,-89.628845,644.0641,258.93518,-510.013,315.61462,-654.7068,113.55408,0
-122.761475,-113.25189,272.8994,804.4811,-592.2205,-588.5322,896.0956,433.44165,242.47485,-469.0869,-940.1419,178.80591,935.65906,837.3522,691.5084,711.9617,-553.71594,959.9675,793.9335,-495.34906,564.3993,507.45435,-153.40039,-95.22797,296.96765,-355.6496,-903.1588,797.6006,399.6046,-451.28693,647.7377,-828.65826,945.90027,31.97107,-264.7843,970.3721,-406.43268,197.47266,-864.1544,246.48828,-963.26764,-827.53735,-741.8746,807.9303,-973.7315,668.9165,143.87866,317.8982,295.14368,411.87146,1
-657.2844,108.74072,743.33813,-680.411,421.33777,854.93933,-683.03784,-271.90753,730.79517,687.4713,158.78479,923.3235,-21.368774,334.08228,812.4586,-222.6347,-860.8218,-565.5412,-469.69055,380.8839,284.09924,-693.76196,64.631714,-777.8591,26.592407,127.24866,-284.98615,-316.3645,446.51025,751.32947,-140.70691,-589.36554,-400.0327,-810.4762,-286.68298,451.55652,-984.1562,-834.59534,-355.2309,978.374,-57.08441,-907.2674,8.892883,865.90344,-464.82672,325.60864,-820.9732,-557.94086,649.2189,-404.26923,1
212.4403,316.8412,476.458,178.32227,-577.9591,-643.95764,-155.86914,-482.25293,17.098572,-413.648,693.0598,-204.2157,-68.788086,-898.2562,-23.690186,239.98767,973.3214,886.73584,21.796326,-153.49463,517.6483,880.31384,263.1952,631.1908,-908.9786,575.0132,-832.65796,524.7905,-578.87366,978.8556,172.63647,-407.55713,776.7969,-136.45593,-498.20978,-615.3206,761.5376,-119.48212,823.5924,916.5714,-885.94556,-652.82465,-87.81024,23.617859,524.63965,288.77515,-311.29242,-342.57556,-6.1593018,-332.77106,1
328.8672,-938.8253,839.9208,-363.7978,481.58252,-295.64893,104.192505,-867.35706,67.347046,-641.8871,808.39075,148.06018,611.5491,757.1936,-714.1782,-381.4206,-383.31543,-78.868225,638.1113,31.003296,-911.2383,-602.8943,261.94507,562.8093,-992.9792,-561.4105,345.27905,-142.77887,262.4209,-551.49146,-749.92816,-619.8105,389.17456,892.51953,778.6709,714.3275,-725.06354,-672.50415,-536.43823,-884.458,959.083,-807.7463,-774.7321,-808.6904,-385.1524,572.00305,10.766968,655.24976,859.9026,274.9651,1
354.86792,770.84705,-348.6906,249.05042,-800.43115,-682.1196,-805.4153,618.4404,-238.50055,-301.6808,-467.04028,434.37524,-244.87793,144.15112,-218.26306,611.3981,-140.54944,-102.194336,333.9779,459.76282,-41.379272,706.54614,787.5825,-273.33765,391.72388,5.399231,-169.85089,123.39111,-785.10376,758.90137,866.8323,-57.494568,308.73108,90.13916,-212.25482,558.5,-943.33856,546.26587,945.2782,357.4724,275.0393,132.88013,148.03613,-44.30121,-906.7876,95.35474,-723.0751,443.99927,-438.018,833.4071,1
-9.756409,-165.7768,-88.59949,305.906,-91.53058,-113.86243,-416.05438,-183.88812,-344.25055,57.456055,-563.31177,-836.7475,-816.0591,-553.302,836.1467,804.5382,916.3711,-711.9782,-237.90009,892.42175,-577.6847,-190.87415,491.70984,-164.88464,569.51807,77.770386,-47.11963,374.07764,-599.0842,-160.58069,415.86047,-919.61383,-656.96063,287.9596,834.67456,-357.38452,-222.58838,213.40564,-144.95569,-647.9547,492.57666,-965.04846,273.04028,-213.27863,83.22839,854.6852,-441.21442,854.10034,974.23486,-143.2666,1
-47.894836,72.7113,421.18115,-871.4425,592.0978,256.4663,575.3821,295.57617,-839.8165,610.9613,-499.85455,237.24084,-403.74207,659.30786,886.3927,-407.85577,-409.83765,-614.2608,-860.4254,-238.30145,755.7582,-481.55896,496.14404,686.36584,-337.52917,968.75415,-123.319885,795.3844,-770.7535,102.1073,-705.91766,-779.61884,-621.5547,736.73303,809.08484,615.2191,-697.7312,549.4313,-738.3334,738.8761,-788.0978,913.33887,-694.23785,335.11072,-980.3742,-899.12305,-363.99365,-217.88269,-953.26855,-744.2588,0
719.074,-512.6679,-444.84387,571.0116,828.5034,-933.00037,-331.677,-293.84637,730.7206,-22.933533,76.7594,-366.1062,-18.68866,-548.5814,-183.36108,828.6487,-535.58765,355.43506,-635.52936,991.39453,-455.5752,-122.71912,308.74304,351.56433,998.0796,-143.6817,-60.601685,994.76587,756.2114,987.46484,-761.39825,635.81287,408.42957,142.28406,961.34033,-210.23053,410.19788,612.0436,761.9675,389.40674,980.6659,-795.0664,652.8887,-444.32324,-209.07562,-180.91626,474.1577,448.51123,716.1798,364.98083,1
-492.16406,908.4536,-838.3218,725.33093,888.5416,-54.660217,-228.97021,-182.62665,41.695435,38.44275,-313.07983,-237.9032,-976.45197,-316.7989,958.0176,666.772,-657.85034,-347.14514,-827.78467,591.6575,606.00586,39.012817,-54.82263,-101.302246,-822.76416,-706.61743,504.48193,-630.52185,-101.36981,-786.40674,283.48706,-768.339,919.08545,-900.75183,175.36938,-452.4254,659.46606,150.04407,896.61646,-704.4157,-958.9735,-414.00055,770.57947,-85.67444,241.10315,940.5364,165.52405,-918.1679,-554.1373,510.36365,0
-192.0586,66.047485,-662.5265,41.812256,-759.2857,-889.84155,-616.85693,391.4757,-192.94452,5.644348,386.04456,119.71521,-285.03027,-742.1126,213.23157,758.7877,973.3153,-936.35455,133.21985,843.0608,-710.63196,696.6365,775.9923,-303.02026,379.12378,-163.05664,370.76123,-552.83923,-434.60205,-118.10364,-378.09882,-241.82391,25.11267,-659.4556,-648.95715,387.31384,595.9874,-959.21893,863.39624,-188.21362,664.18066,67.644165,888.95154,-97.42688,-671.74634,103.257324,904.28076,902.28,771.1603,153.34131,1
658.24524,-189.89404,-429.20935,-477.83026,-195.01056,685.2079,540.9282,337.30127,-309.8192,-649.5436,-381.69513,-72.628235,-458.46753,-488.21585,-702.2304,-79.31769,-417.77368,404.02332,166.41187,-940.725,-84.0719,-267.6607,-801.1896,412.63696,424.6682,-100.933044,-350.59308,927.13135,-624.0626,288.95825,614.32935,61.702026,952.9258,-268.4428,633.82166,637.3574,501.9126,-832.3843,-932.23816,967.3867,933.3877,-982.82666,-599.4209,837.21716,418.57336,780.1201,118.20996,967.27637,290.58008,-4.2285767,1
-651.4398,219.17163,889.52124,-153.81866,-931.7317,994.958,-16.519653,-591.37103,-647.6063,-968.78827,-647.6938,-154.08893,879.9812,-895.9127,138.79053,-331.2193,707.28235,-961.5162,651.8579,613.072,181.74072,853.90186,-551.0212,644.75757,793.6776,-118.477234,-269.90735,139.38501,-251.05847,251.50049,342.906,-621.95776,94.61572,276.4027,29.511108,160.20972,341.20105,-53.804077,936.84607,-445.44873,-301.4732,-997.87946,868.59607,-408.0913,-721.0388,-128.74475,-726.2843,-949.54004,920.33105,-879.4776,1
-453.1739,391.2096,-357.71906,28.34143,-141.67578,372.6798,-826.3673,-625.91296,437.11475,906.87585,474.63586,-390.03345,996.45605,-685.6991,726.8253,-793.1218,-176.5105,294.0,874.5325,-844.72876,-54.401367,-354.6856,-524.0786,353.97778,-258.17743,61.232178,-642.2451,934.44055,-614.87085,158.92407,-633.0831,444.71423,581.4259,-678.74585,373.05188,-742.9287,-786.2287,893.7623,600.5055,564.9957,705.3224,814.8146,354.08057,899.8014,182.13464,-147.67798,251.95325,-775.93567,-152.99243,-721.36505,1
190.4159,348.5144,368.15002,35.915283,438.94775,-329.02087,-458.4884,227.50122,-499.55923,-949.56805,3.2128296,-883.5249,-329.76794,6.145508,348.57654,-279.14807,588.9293,371.40637,656.84717,565.50867,-492.16144,33.199585,125.760254,184.17578,472.13342,453.7256,-712.2981,-439.48236,-824.2666,-703.4376,109.27881,-144.4685,-146.81256,-330.2558,168.69348,-510.80447,-752.3156,-750.02527,60.401855,-72.49756,430.64368,-133.34875,194.10596,-628.2829,47.165527,-998.6735,235.21155,-45.101807,422.94836,-902.3116,0
-423.53778,-978.5694,892.10974,579.0923,435.53723,598.515,691.6743,35.131226,440.97693,-735.7345,817.3229,165.68604,898.8822,-724.7301,346.31982,760.34546,325.4071,-962.8309,-92.62872,243.04675,285.14893,785.01733,-786.51245,-873.7692,93.10828,-314.11633,872.756,95.76904,517.9811,-515.6352,-946.74304,387.365,267.1128,-717.6235,-997.8154,617.089,738.53064,77.796875,-94.44025,293.16052,293.04114,282.23718,-876.24493,-136.96039,-870.5346,596.42114,449.37427,339.34753,-261.34308,342.3512,0
707.8629,300.08777,-132.97272,-365.34973,-242.45093,373.0918,937.8832,619.16614,744.6449,-808.43494,958.9562,415.12903,330.0686,247.06653,-912.9148,367.86,528.7699,68.204346,-773.9115,752.22266,788.5748,717.78357,301.4402,-837.27405,984.3928,-271.90308,-814.5521,484.3756,-885.04504,283.50183,639.19946,559.08545,-336.91815,-288.62097,-907.3657,445.6571,-183.18988,-842.9773,-398.33966,-482.95813,-952.4703,-305.03583,-98.669495,-453.1985,902.6157,68.68555,116.65759,407.3871,293.86646,752.6306,1
-602.26685,-963.9406,-950.61334,94.87634,-486.61078,919.97534,-954.6182,925.77844,267.72388,-489.82913,-154.33899,207.36084,496.38586,-305.12695,450.47083,50.16809,-645.4071,745.7728,492.6117,-261.24335,-373.56006,-3.397583,-982.383,-716.0476,-134.87512,921.5537,846.10254,-540.5464,-683.6958,251.78577,-559.777,-717.6847,781.8639,301.4674,-817.50195,-538.7012,-151.02618,770.5066,-975.89734,-535.9701,239.36621,949.3198,-428.9599,543.3556,426.36377,471.69983,850.4468,-684.7526,122.25488,545.0399,0
235.60632,295.0504,756.1946,-67.11859,-692.92444,-824.17017,-357.11066,872.9469,788.65894,-427.97937,-815.1024,-415.46765,120.78821,453.54016,156.46094,52.328247,720.1998,-440.02606,-115.64545,369.44788,-476.37463,-288.59937,-28.671814,80.63916,24.54187,121.8739,100.28198,687.36523,-314.14587,-426.46777,412.40405,-240.36359,-652.28845,623.76196,970.07336,-54.81726,48.489624,-105.210754,895.4066,-425.24005,-461.70758,934.5322,-82.08746,-466.919,688.16455,-860.50116,-730.21277,-401.92664,984.52454,794.9647,1
-865.0305,546.8611,347.16162,414.6211,188.1477,-14.92334,-379.52936,251.3385,-847.50824,76.81018,261.41675,-897.361,759.9592,135.70398,984.0631,348.92908,-984.3958,383.40894,-580.6885,-460.50647,-752.6044,-910.1826,209.84204,-219.29236,-934.37134,-219.8086,-615.9384,682.87476,-938.90686,227.51172,339.19922,-313.4475,838.73755,544.0709,-687.4818,-783.8186,813.65015,-155.45947,-169.06146,-701.7146,-911.2482,-326.55518,303.1925,-966.537,-311.3227,-326.82404,654.9679,-374.15338,-558.10236,814.3889,1
706.3157,550.6548,-116.786255,-81.182556,851.9315,879.91907,-308.6662,175.25659,528.74805,-211.58026,381.31836,-117.34143,-58.401245,-173.68439,-760.73846,-250.00696,-433.45,-328.0904,816.65125,-259.2735,62.818848,-232.55823,-305.57013,-329.5227,398.02515,492.75696,681.8568,-450.39392,227.85693,346.14563,132.84961,8.20636,-129.94916,978.6112,-357.43896,49.160645,-426.07782,867.2683,-970.4731,845.6316,-789.49365,-84.4682,-786.2045,332.56262,-5.3009644,-667.7927,-630.96875,-62.53882,-600.3868,768.5493,0
556.6605,-46.053528,-965.301,-118.19586,-57.29309,-217.75867,932.9984,245.70874,-346.95972,-456.00433,429.23914,-157.12909,340.34448,424.52783,-390.70612,250.9065,-383.8177,503.7771,172.8656,73.66614,-355.87866,807.96094,475.08472,-829.1665,394.95325,847.1349,499.0299,803.6334,-667.37354,-0.44354248,560.01843,941.33826,629.58435,761.9563,653.8336,-337.28357,-597.2205,105.52478,-465.11157,838.52,916.71826,-39.37744,-153.34644,-904.4408,-782.54156,-801.06915,-74.4975,-560.1331,241.57104,-610.04425,1
260.4579,855.90906,-913.352,-920.49243,-984.84955,700.7499,-164.98059,370.97693,504.62805,-223.46875,-910.0793,-814.06506,-931.51624,591.58606,-786.5713,738.78455,393.09802,-490.05176,148.0636,480.89734,-990.3826,-759.0162,-340.96832,52.868652,430.62317,-564.6825,851.6626,-370.76813,-812.73157,30.180054,898.672,448.1715,-110.0083,426.75928,54.458374,289.48022,-640.2562,-415.91345,-761.2759,197.20825,-137.0091,-321.55292,-260.71655,839.1555,532.588,-895.747,-85.99689,-446.44037,167.9408,-718.2272,0
-835.6029,354.03882,-218.29388,-10.936951,908.47546,947.04834,-503.39236,-250.09906,-201.97388,-838.1853,-305.22925,-813.52704,5.5845947,100.9137,683.30994,185.02087,-951.0724,790.36194,563.72974,224.60803,-673.99725,-858.7047,-520.97107,-716.3857,-699.2161,631.0089,-38.776245,365.52698,110.622925,-730.66113,-286.66266,-124.95453,-741.75684,-862.9325,833.7278,827.46826,-993.39856,-933.7634,226.95679,188.79114,-887.5811,-122.04169,-255.77112,-479.11023,-385.734,-998.4857,-542.24133,-454.38043,-466.3421,-730.76184,0
-602.7473,243.61597,-447.30078,-785.12146,63.01941,668.0322,999.3937,-701.1554,79.050415,780.4031,-198.18744,141.93616,460.7428,-694.7189,464.89368,-930.1318,-854.2394,852.23645,-421.27863,54.09729,672.8634,368.27417,884.7152,-519.8347,192.35559,-639.3297,506.23425,82.976074,353.1405,269.67944,-407.31873,-140.87524,35.188232,872.5266,331.2693,-200.39813,-617.44116,-335.45685,48.19055,-118.099915,140.94763,-209.73944,951.0095,918.7501,-84.95459,-713.26685,-43.328125,581.4199,-365.1588,-846.692,0
4.6105347,-801.2893,-743.6836,76.51868,-728.00323,778.48987,-479.1895,-484.2721,-211.7287,-893.1991,-541.33264,-705.39795,88.662964,-249.70374,246.5968,-154.55017,-248.51697,320.93945,14.516968,817.9116,931.56104,-542.3719,-753.5321,890.4413,-667.73376,-362.4077,531.51904,312.47083,451.13562,151.12463,-405.58246,-42.893677,389.21008,356.40222,772.0542,478.65417,31.755615,-323.13446,-599.3474,546.2278,988.12634,-288.1831,-60.08618,64.14453,-678.8955,-698.386,84.17749,791.76636,801.1289,-577.9751,1
-403.011,839.90186,-811.5965,-621.9745,154.29016,-852.17163,875.954,925.51526,-907.22284,-765.542,-880.71936,670.1349,-366.19788,269.11487,-966.6689,-624.4294,889.51746,-178.15106,555.0974,-340.56592,756.7938,530.16516,650.2186,963.00806,-334.22986,358.49695,184.54663,651.8539,-926.2803,-871.2931,-913.28394,637.47876,-418.75043,564.3557,-304.66846,5.9608154,-403.3271,-781.57654,514.46606,-202.35925,585.72534,-656.369,993.74365,302.68225,-882.37476,16.455322,404.3568,20.51532,-845.1974,-359.6117,1
399.94482,776.87317,332.4524,-669.0568,-568.65924,-599.65906,-664.6045,624.3611,-173.22748,831.0353,-96.44238,453.9292,-945.822,567.2367,483.7052,-597.72864,-550.1227,-48.497375,-906.09314,-135.07446,-472.07977,-44.01233,578.51465,949.9767,877.0054,-152.59454,105.288086,690.4662,-393.05353,395.26538,492.61475,-539.2472,324.23962,-867.27576,-246.39478,-635.0491,-303.63806,-412.40607,-894.8288,805.0283,-192.98877,-628.252,614.02246,-561.9032,709.5751,-449.622,-362.15247,296.88123,853.69385,-191.75238,1
268.7688,974.30884,-610.13727,588.30054,97.49463,462.6106,-250.40631,598.6781,-209.58453,489.28088,-646.2621,-132.59296,-791.7793,6.696106,-180.85266,869.7213,-906.55835,869.14197,-386.06897,-838.8154,-284.34656,-329.54187,754.1405,420.4817,-713.1036,-782.54266,839.7986,838.95325,-553.793,-821.2701,-504.24078,389.64893,660.97375,-924.5993,112.970825,-333.12256,-995.8335,-30.144958,-321.71313,707.9375,-559.6904,-39.59442,-563.949,491.91235,-510.59775,904.32336,-857.74084,656.1184,936.81616,-331.38782,1
-247.82074,378.99817,118.52661,647.3556,-475.11017,-651.04694,-765.1352,-713.57996,733.2728,271.81287,132.3053,920.75244,435.57886,-534.6563,41.62903,-643.54,-905.24414,-252.60236,-127.86371,-680.6823,-775.6836,45.011963,-164.59747,143.29724,694.5908,934.96716,408.40942,887.16895,-149.20447,672.0183,944.702,-555.8219,174.4242,169.2157,-396.4433,149.24976,862.0436,-134.56567,690.97,-109.8656,400.65906,448.4348,992.60864,-206.64746,986.3889,997.48193,-772.31287,182.7555,463.26685,267.75073,1
364.068,697.9689,-648.42926,-440.55048,-791.2899,-788.05786,-509.8497,897.7987,-576.0866,501.2755,-165.19067,95.70007,918.6439,499.95483,34.87207,679.14197,425.54407,406.57214,-447.35535,-373.91852,998.06396,917.0679,-704.4417,-597.2471,148.48132,419.4806,-1.6403809,877.0542,-603.60187,114.14307,922.7932,346.864,108.63672,-287.77966,-165.20245,-858.15393,-314.71588,-382.56635,674.3141,40.504395,382.95947,-689.72925,850.3888,-910.0525,365.2113,-969.0659,-325.67883,324.0337,931.2765,796.73425,1
-913.8032,346.26184,-701.73804,-708.4155,-464.78583,-223.01483,798.13855,-770.2884,-358.20178,-839.78015,-100.236084,-577.3551,99.56824,83.53052,77.48157,968.0032,167.80762,-14.827148,221.66626,-269.44922,-939.8389,-594.12036,22.920593,-399.55347,552.86084,-711.62244,560.4513,890.56274,-784.1347,-664.07227,-813.5171,-325.79388,812.8683,411.88318,-277.60468,866.52246,-378.7834,495.46155,-31.401062,417.32385,-309.64795,804.6349,578.9906,110.02698,-612.5284,355.2379,462.15906,150.84583,971.6775,-553.8946,1
45.34082,-15.664307,-607.03235,-656.7538,973.4502,585.8369,-970.00604,781.7677,-885.65784,-141.67932,-339.40363,-187.53076,-897.2143,700.5945,-398.3051,-9.279297,-920.5355,815.7727,660.20447,938.4525,-232.3609,393.37634,304.21167,905.7805,578.94165,425.37732,-706.26666,-883.0041,-948.90393,605.95264,-97.04706,406.3512,594.1876,-483.3275,820.911,-67.71997,-741.56433,-886.70435,-164.79828,-395.6151,-964.7537,407.29858,483.30786,265.7395,-935.34546,-325.2796,-1.217041,643.746,-953.9077,526.85657,1
-915.4311,-384.00354,-864.2547,741.7876,-686.6859,433.29114,-337.4084,-117.31561,-715.3638,200.16455,106.54297,418.28137,61.851685,-866.0221,-44.064087,-687.1354,-134.22778,-93.160645,297.9508,867.5752,-479.25452,-279.68713,294.36316,971.77673,-271.80225,671.0846,-943.64105,-137.30194,885.5126,-563.5453,855.9773,993.50464,-126.843445,-658.2713,98.06738,-325.5868,0.5458374,467.28247,25.478394,778.41455,131.21924,611.2826,-258.47302,-7.378357,900.46704,-355.25867,-192.38336,-151.78613,-106.36078,78.79321,1
-589.7903,76.40393,-329.06244,-490.21906,-109.81732,-285.19733,604.5719,15.94281,288.922,-171.98773,636.7407,-449.8048,489.34644,708.23413,271.97253,906.70886,516.3718,-13.875671,-615.05383,934.6792,610.157,209.09119,754.98096,330.89526,-203.19495,133.67334,-369.0296,563.41394,855.0161,-769.40247,-914.3901,-738.15076,813.5194,-284.43457,-564.65515,755.4918,412.93823,795.76953,582.5471,348.67334,-672.92737,-238.40283,779.0044,-606.50415,362.40857,54.927124,14.883545,-746.7505,-659.0055,-490.11438,1
-995.08997,-154.456,-79.347595,588.8717,-426.41815,612.38293,217.8169,626.12415,-866.18494,485.11255,772.1289,-156.95264,908.4956,695.3817,-871.76697,213.9751,561.9911,128.94983,-890.94025,-862.0058,988.7538,-672.61566,716.1997,311.91357,148.72375,213.39392,-483.19287,201.4093,44.321045,148.74402,362.7943,71.833496,201.39124,-970.5951,-663.08716,667.1267,346.54834,780.7881,-68.36139,-685.272,365.93884,-163.37335,640.6111,-513.6727,-914.4762,968.26025,-621.29663,658.75964,930.56104,-823.21094,1
-554.3731,-303.70496,-897.96027,-731.23926,109.30481,-84.97168,-449.59497,206.76343,309.07397,492.0276,-268.0155,-640.5052,465.10583,946.354,-98.89435,371.58386,929.2628,-953.983,520.97534,-468.35486,223.93506,-315.61658,-731.03284,-762.25336,-110.76691,-978.48865,-932.9585,-557.3228,-504.76474,500.33423,585.60266,807.1011,-825.17786,-775.4296,749.17285,696.89246,-106.04529,624.6909,914.844,-868.35693,-399.91827,340.22803,599.5442,324.54138,375.69287,811.1615,899.73425,549.52454,-227.14398,198.07312,0
77.229614,729.8071,615.9137,940.21106,177.41675,362.59192,-266.6667,512.5625,1.2182007,177.97595,-683.9606,-242.5185,269.7307,275.76392,898.38403,543.37683,-599.4555,392.10303,-680.7646,442.41284,957.32886,-581.4354,444.49756,-378.8656,539.3446,329.4884,-81.29901,202.37622,645.1266,269.12097,762.1289,983.7722,874.6527,-291.72552,-758.72266,587.63257,-273.1018,-699.0615,-885.7293,-131.09009,-795.25073,354.4796,89.18518,-277.57104,456.82983,672.76904,-867.93976,-692.49304,-234.12756,-60.2229,0
-877.2951,147.54504,-664.1568,-218.11902,280.23584,-435.87384,535.10754,-819.666,-233.38849,469.6023,520.50305,1.0447388,-74.7464,-330.88336,497.26453,67.02319,-276.82275,-487.55212,-737.68066,419.5481,-861.1217,-11.972229,-866.4414,-802.6814,474.5536,165.92737,885.25745,908.551,-129.93964,-726.4325,-110.09595,779.1885,657.34607,627.35657,-690.7302,-668.90576,-382.08856,145.4165,-117.36499,377.29785,-307.8061,-768.99335,-372.34094,217.07422,238.59082,-556.78784,599.4656,971.8324,551.1665,-439.08582,1
-253.91187,723.49536,18.91626,398.01294,853.5023,-599.74133,-954.2091,-957.67114,591.0475,200.31372,649.50964,67.55774,-251.88055,-247.67078,-481.4796,707.11194,895.593,182.18384,-769.70715,-19.369324,-89.48712,788.64905,-679.5409,328.39636,-929.8325,126.422,-58.856567,435.84607,-248.2586,953.1134,958.15283,-380.1767,-833.6837,717.4966,510.52478,-599.83655,11.071472,-950.4706,-707.7389,694.66504,441.11267,-941.63983,-885.0983,-547.5526,342.4347,-847.26355,-329.07965,-519.8501,530.1024,568.93494,1
-158.24463,717.38403,200.81323,824.5349,-619.3873,282.29712,736.5819,912.06323,-650.99084,235.06519,786.36426,204.73682,-702.64795,196.58032,445.02173,-232.76257,-146.32257,711.55615,-695.9048,47.65222,-879.00024,559.72546,166.44812,772.4198,82.55176,95.755005,-703.09546,-725.67834,75.52307,-862.03864,-776.4048,454.26575,317.73425,-72.14038,-690.20154,-889.1921,-541.9918,-752.9685,583.6399,-532.93665,169.83374,904.75415,643.09753,-617.13855,-80.75922,499.28162,-153.66772,-39.298645,211.63428,607.62573,1
-547.55566,-962.7314,858.6664,373.135,-104.665344,-602.02344,-894.95044,837.1256,953.42615,-539.8022,-183.45679,300.2677,-779.41956,-358.4433,354.1775,501.38745,-11.376831,-337.1449,246.09985,465.79663,419.46606,630.9072,-682.7352,502.21313,714.8977,904.7621,548.51013,16.792786,-115.31152,469.49744,-389.60516,-435.2586,668.7339,824.9679,-246.50171,-125.567444,186.5415,242.59741,535.71313,455.90942,967.44165,-348.4917,-271.61365,-154.90167,-842.51886,385.97803,-333.00055,537.0215,904.0383,-440.5746,0
